"" "gene.id" "p.value" "q.value" "log.fc"
"5780" "YNL235C" 0.684571785020348 0.774821560138948 -0.451963662217338
"5781" "YDR390C" 0.684735541785597 0.774872844553083 -0.051299100956974
"5782" "YDR198C" 0.685318835669804 0.775398793315784 -0.0521819874324044
"5783" "YMR261C" 0.685706267235854 0.775702991571322 -0.0454020201979712
"5784" "YMR283C" 0.686282202163981 0.776220291590035 -0.0639493779028156
"5785" "YPL035C" 0.687690043886694 0.777678179275151 -0.110397536317669
"5786" "YEL056W" 0.688197435207357 0.778117459579421 -0.0493786270692496
"5787" "YEL068C" 0.688644841107745 0.778374495480017 0.160038611441882
"5788" "YJR062C" 0.68866273002726 0.778374495480017 0.0555773244978461
"5789" "YAL037W" 0.689264267534394 0.778919820039732 0.127666639479082
"5790" "YKL214C" 0.68967467166625 0.77924899862532 0.0801860670106797
"5791" "YBR215W" 0.689901583765794 0.779370775513007 0.051963033989758
"5792" "YNL148C" 0.690193404504829 0.779482494791084 -0.0593166775855361
"5793" "YMR153W" 0.690238779016317 0.779482494791084 -0.0651812550707942
"5794" "YLR445W" 0.690436525585294 0.779571237552467 1.01783742903144
"5795" "YLR109W" 0.690646215302018 0.77967343235648 0.0352080900107744
"5796" "YBL026W" 0.690948935618 0.779880596413553 -0.0950712293998155
"5797" "YDR034C-C" 0.691665949049442 0.780555224888986 0.918174858736202
"5798" "YJL182C" 0.692414971671099 0.7812657372667 0.856444777940171
"5799" "YPL080C" 0.692967814400385 0.781754689051098 0.865205433205348
"5800" "YIL054W" 0.693475849775262 0.782137997401224 -0.861345367093349
"5801" "YDR318W" 0.693546701761617 0.782137997401224 0.0567616172698931
"5802" "YGR153W" 0.694664461387217 0.783263513684104 -0.0790080855596444
"5803" "YER071C" 0.69561052485402 0.784195080750474 0.102592675270093
"5804" "YPL117C" 0.696404701508244 0.784955127027383 0.0233754744787575
"5805" "YKL098W" 0.696543023272337 0.784975789534476 0.0710720217388455
"5806" "YDR034W-B" 0.697546789080459 0.785844025656588 0.662461359656227
"5807" "YDL162C" 0.697553692599787 0.785844025656588 0.670788960484302
"5808" "YCR075C" 0.698101060996961 0.786325265330943 0.069721086150322
"5809" "YOL085C" 0.698292379682606 0.786356555904165 0.762725784918516
"5810" "YFL012W" 0.698711587529575 0.786356555904165 0.642242152707585
"5811" "YPL215W" 0.698713095670058 0.786356555904165 0.046700974495362
"5812" "YEL018C-A" 0.698955647389964 0.786356555904165 0.717828246594119
"5813" "YIR018C-A" 0.699018582224826 0.786356555904165 0.748006455424723
"5814" "YDR053W" 0.699077842277968 0.786356555904165 0.735417621367801
"5815" "YJR079W" 0.699159731519612 0.786356555904165 0.682746317288958
"5816" "YDR413C" 0.699184713443927 0.786356555904165 0.600947722992304
"5817" "YGR099W" 0.699210652047466 0.786356555904165 -0.0698180728302214
"5818" "YBR286W" 0.699452092232626 0.786492881984503 0.0464079330198808
"5819" "YDL056W" 0.69957862925473 0.786499981540547 -0.056163233525742
"5820" "YER180C" 0.699757490935196 0.786565894449837 0.0827232902319718
"5821" "YLR158C" 0.700095726840151 0.786810899327997 0.731895223848679
"5822" "YDR123C" 0.701137136144481 0.787845954080591 0.0470779123320563
"5823" "YIL003W" 0.701678446475164 0.788318804197239 0.0661496421277628
"5824" "YAR062W" 0.702407673449552 0.788995803973379 0.24760729250694
"5825" "YDR444W" 0.702522249792867 0.788995803973379 0.058035016112429
"5826" "YER062C" 0.702998539636792 0.789395201905921 0.0433431427323693
"5827" "YDR510C-A" 0.703292251725847 0.789479639857117 -1.2117933950889
"5828" "YNL094W" 0.703315093409856 0.789479639857117 0.0571843609294004
"5829" "YLR234W" 0.703721050790842 0.789799813737123 -0.0616273218721177
"5830" "YDR217C" 0.703914692138958 0.789825000498436 -0.0472100557228979
"5831" "YPL059W" 0.703984955351021 0.789825000498436 0.0546056129001955
"5832" "YKL137W" 0.704226460861239 0.78996047787281 -0.0807013851218255
"5833" "YJL127C-B" 0.704779961861379 0.790445827275354 -0.294986826689844
"5834" "YNL320W" 0.705109464362751 0.790679827881576 -0.0719935784905179
"5835" "YDR071C" 0.705523624316398 0.790956435775735 -0.0486287511789799
"5836" "YGL259W" 0.705716423254867 0.790956435775735 0.274301628698353
"5837" "YPR019W" 0.705718849835366 0.790956435775735 0.0408592834110935
"5838" "YNL218W" 0.705930088457898 0.791057663359296 -0.051297305858141
"5839" "YDR189W" 0.706119828741495 0.791134769588433 -0.0630682151038628
"5840" "YPL205C" 0.706393942322732 0.791306364841663 -0.0874819513562639
"5841" "YML049C" 0.711456995674628 0.796841579473278 -0.0429778668964954
"5842" "YGL194C" 0.713771315008801 0.799296806365556 -0.0748570812770277
"5843" "YLR230W" 0.715609518220381 0.801218118808443 -0.110139500724966
"5844" "YPL064C" 0.71612851912984 0.801574849432561 0.0541861924522145
"5845" "YPR170W-A" 0.716173187852846 0.801574849432561 -1.20855993150513
"5846" "YBR012W-A" 0.71675807604402 0.801955076702579 -Inf
"5847" "YHL046C" 0.71675807604402 0.801955076702579 -Inf
"5848" "YDR013W" 0.717513813929387 0.802663367087218 -0.111067007476569
"5849" "YER175W-A" 0.720736089643133 0.805979427167514 -Inf
"5850" "YLR365W" 0.720736089643133 0.805979427167514 -Inf
"5851" "YOL013W-B" 0.720847696171985 0.805979427167514 -0.537800883058986
"5852" "YNL284C" 0.721211353486265 0.806248235561713 -0.0399665926496396
"5853" "YDR308C" 0.723956071073548 0.809151213417567 -0.0969070170598915
"5854" "YKR084C" 0.724055518701687 0.809151213417567 -0.0353172909290861
"5855" "YLR148W" 0.724939213140863 0.809815529646338 0.042451352660803
"5856" "YOR319W" 0.725176617916973 0.809815529646338 0.103933336551275
"5857" "YCR002C" 0.725193094757987 0.809815529646338 0.0445915448728058
"5858" "YER189W" 0.725323914233387 0.809815529646338 -0.138913579638097
"5859" "YDR261C-C" 0.725392693935729 0.809815529646338 -Inf
"5860" "YJR026W" 0.725392693935729 0.809815529646338 -Inf
"5861" "YDR455C" 0.725859761970676 0.810198696947989 0.162328834243832
"5862" "YML101C" 0.726033613941484 0.810254503992697 -0.0938259205905787
"5863" "YDR063W" 0.726949159600566 0.81113788198992 -0.0622811058414929
"5864" "YLR417W" 0.72796880805737 0.812137097938491 -0.0536782550297571
"5865" "YDL185C-A" 0.728650202871566 0.812758674711983 -0.0729977530678392
"5866" "YIL068W-A" 0.729239819141747 0.813277684422999 0.317616303583473
"5867" "YLR239C" 0.729691074723416 0.813642238084299 0.0430802615353106
"5868" "YLR390W" 0.730082580316029 0.813824807420999 0.0713468314361807
"5869" "YER152W-A" 0.730103606657573 0.813824807420999 -0.205151631600697
"5870" "YIL111W" 0.730379482762511 0.813993624571098 0.149460444146659
"5871" "YDR031W" 0.730694990701033 0.814206545591237 -0.0644786589014141
"5872" "YOR129C" 0.731591348414783 0.815066519299984 -0.0284339190090922
"5873" "YDL076C" 0.732227415923779 0.81563625999887 -0.0730845717293898
"5874" "YBR282W" 0.732510267587789 0.815812422635226 0.0385488246045183
"5875" "YBR277C" 0.732756634475768 0.815947898338804 -0.208531669892736
"5876" "YML122C" 0.732913924639657 0.815984155036187 0.148696724038429
"5877" "YKR003W" 0.733886900175859 0.81692838198919 0.0307389444486005
"5878" "YDL165W" 0.73542704543127 0.81850352691585 0.0376176928810911
"5879" "YDL034W" 0.736084586527671 0.819095996779048 -0.155244333840761
"5880" "YMR182C" 0.738789116576317 0.821943817970907 0.0624595085590518
"5881" "YLL049W" 0.73889507696223 0.821943817970907 0.0662023025824743
"5882" "YPR158C-C" 0.740975354325724 0.823977693013579 -Inf
"5883" "snR6" 0.740975354325724 0.823977693013579 -Inf
"5884" "YLR458W" 0.742323061944971 0.825320193827078 -0.471373868817165
"5885" "YGR228W" 0.742461961558838 0.825320193827078 -0.112580596024666
"5886" "YER188W" 0.742561091541758 0.825320193827078 0.0803981076761096
"5887" "YKL175W" 0.743595264403524 0.826329237256303 -0.0351478095896213
"5888" "YJR112W" 0.743767169717755 0.826379895430291 -0.0889665187770795
"5889" "YKL042W" 0.744662328384385 0.827233987483553 0.0529552708371377
"5890" "YFL017W-A" 0.745105106760796 0.8275853325007 -0.127105821490335
"5891" "YIL047C-A" 0.745578476850892 0.827970530565021 0.152747890951312
"5892" "YHR213W" 0.747663827670494 0.830145410831699 0.28179427802288
"5893" "YGR129W" 0.74792216532067 0.830291329633093 -0.0546718818115507
"5894" "YCL001W-A" 0.749882073248363 0.832325843771767 0.365610249240965
"5895" "YML116W-A" 0.751011160044419 0.833302950805085 0.134572456124085
"5896" "YGR170W" 0.751017150404583 0.833302950805085 -0.0319595214567968
"5897" "YNL230C" 0.75166970831017 0.833885574320015 0.0586985376491849
"5898" "YML037C" 0.752225053337875 0.834360172759643 -0.127149831358135
"5899" "YML092C" 0.752497723617886 0.834390116441223 0.0272282278290159
"5900" "YNL167C" 0.752572590465481 0.834390116441223 0.0364510081179785
"5901" "YDL018C" 0.752634680085548 0.834390116441223 -0.0607988141954625
"5902" "YKR061W" 0.752795899588827 0.834427444105406 -0.0956565136161693
"5903" "snR7-L" 0.753359564285071 0.834910769024722 -0.664440054802843
"5904" "YIR009W" 0.754352178988475 0.835765943860735 0.079746418762368
"5905" "YAL026C-A" 0.75438671637078 0.835765943860735 -0.140093157513911
"5906" "YIR010W" 0.75500178628421 0.836305737533238 -0.0376192920162089
"5907" "YMR133W" 0.755398516986442 0.836603537857678 0.175760710615094
"5908" "YLR278C" 0.756595490431383 0.837692737295441 0.0425586446382113
"5909" "YGR151C" 0.756638089984524 0.837692737295441 -0.662633258667862
"5910" "YBR065C" 0.756837168489617 0.837771363157204 -0.0606005083336984
"5911" "YGR057C" 0.757112205378561 0.837934029366697 0.0682277934079733
"5912" "YDR052C" 0.757911209229943 0.838574393554954 0.0378471562614202
"5913" "YBL023C" 0.757947170451 0.838574393554954 0.0459421756786614
"5914" "YCR019W" 0.758118773075269 0.8386224236487 -0.0620576887465669
"5915" "YNL040W" 0.759501684828701 0.840010147447061 0.0303694048305733
"5916" "YDR215C" 0.759679553781421 0.840064848011842 -0.542612582180873
"5917" "YGL162W" 0.761367600427166 0.841789224606138 0.154911544019066
"5918" "YML101C-A" 0.761586906046498 0.841795909735252 -0.86376934061788
"5919" "YGR189C" 0.76163099812335 0.841795909735252 -0.0417815345427103
"5920" "YGL127C" 0.762731391739001 0.842869723776443 0.0829908773214507
"5921" "YOR076C" 0.762942731788489 0.842960876770866 -0.0125795074380527
"5922" "YPL073C" 0.763289378000939 0.843060316085746 -0.617998712161365
"5923" "YJR141W" 0.763290469608051 0.843060316085746 0.0733254722952606
"5924" "YIR013C" 0.763520813943541 0.843172377585861 -0.827099843519085
"5925" "YIL141W" 0.764364973346265 0.843962135971522 -0.206918346513925
"5926" "YLR132C" 0.764562293061722 0.844037549984776 0.0491879151051225
"5927" "YIL040W" 0.764993979168547 0.844371623371121 0.0753576716772452
"5928" "YNR025C" 0.765213940642276 0.844471929770879 -0.154134404334475
"5929" "YDL220C" 0.766431576245439 0.845673026108562 0.0516501423675479
"5930" "YDR439W" 0.767591131587482 0.846682684773871 0.0395830731111416
"5931" "YBR235W" 0.767605472851396 0.846682684773871 0.0407141223176578
"5932" "YDR065W" 0.767736502464746 0.846684457033777 0.040995920878571
"5933" "YFL021C-A" 0.768464551293023 0.847344529674525 0.353336978465236
"5934" "YLR374C" 0.768763160466767 0.847530939631545 -0.155010362321756
"5935" "YHR044C" 0.769150810723161 0.847815434498892 0.10793877275529
"5936" "YGR096W" 0.769859409377978 0.848360413471257 -0.0812386366003712
"5937" "YLR087C" 0.769904581898326 0.848360413471257 -0.0231903094671806
"5938" "YOR308C" 0.770122285303686 0.848457391454482 -0.0388337310694985
"5939" "YFR052W" 0.770367742655785 0.848461273234311 -0.0263371158924457
"5940" "YGR137W" 0.770385197647784 0.848461273234311 0.081134129140737
"5941" "YOL067C" 0.772372817706362 0.850316518129516 0.0596266546077485
"5942" "YOL047C" 0.772479997609622 0.850316518129516 0.197214394237489
"5943" "YDR381C-A" 0.772510762208357 0.850316518129516 -0.0534091128530789
"5944" "YJL120W" 0.772589633714742 0.850316518129516 -0.517879353477807
"5945" "YNL176C" 0.77400150824885 0.851727143307649 0.0232687911541814
"5946" "YNL089C" 0.775137897867057 0.852696616733454 -0.209395454399695
"5947" "YLR262C" 0.775143194697929 0.852696616733454 0.0385958034956659
"5948" "YDR136C" 0.775767216050627 0.853194716682455 -0.522853281572056
"5949" "YGL011C" 0.775856828117384 0.853194716682455 -0.0258658335299476
"5950" "YOR264W" 0.776103503809667 0.853235059709823 -0.0344660442252116
"5951" "YOR072W" 0.776154362631177 0.853235059709823 0.350693093114701
"5952" "YJL093C" 0.77859159295174 0.855770531097158 -0.0226750657698919
"5953" "YHR158C" 0.779841142842301 0.856999959091942 0.0314182254303842
"5954" "YJR106W" 0.780508686338515 0.857589490431066 -0.0212255184529154
"5955" "YGL182C" 0.781760081530925 0.858820227267054 -0.409312650088412
"5956" "YBR201W" 0.782045350763491 0.858989369492068 0.0841201509265685
"5957" "YBR052C" 0.782247424818671 0.859067089669925 0.0431616437661829
"5958" "YLR124W" 0.782965899758922 0.859574827077461 -0.439964816406065
"5959" "snR70" 0.782972545789451 0.859574827077461 0.326706341460685
"5960" "YNL020C" 0.785953209275701 0.862702331389536 0.0700737135860596
"5961" "YOR333C" 0.786299837124972 0.862938019538931 -0.245894926513053
"5962" "YJR058C" 0.786753648967017 0.863291239775616 -0.0313329377421531
"5963" "YOR298W" 0.788540047186505 0.865106320424974 -0.0590548571009999
"5964" "YML112W" 0.788832472124927 0.865282030959301 0.0377277137737383
"5965" "YMR320W" 0.789094903553216 0.865424787769512 -0.408767827014079
"5966" "YGL216W" 0.789859130707419 0.866117739371092 0.0453928192826288
"5967" "YGL048C" 0.790198718266712 0.866344899430339 -0.0271673839303357
"5968" "YDR097C" 0.79170855095887 0.86785478223407 -0.0351678542195198
"5969" "YJR087W" 0.791879486541832 0.867896733281398 -0.086349154906008
"5970" "YHL014C" 0.792437705787433 0.868363060512795 -0.0364395683637056
"5971" "YBL096C" 0.793814576500421 0.869726169731327 -0.181024497531755
"5972" "YPR162C" 0.794247037016318 0.870054272632411 -0.0444400131203276
"5973" "YER048W-A" 0.795438388963002 0.87121043726436 -0.0350773767086207
"5974" "YCR027C" 0.795645470998105 0.87121043726436 -0.0365350506280542
"5975" "YGR119C" 0.795701981451323 0.87121043726436 -0.025299384428301
"5976" "YLR369W" 0.796689596917527 0.872145807067347 0.0382295106957572
"5977" "YDR182W-A" 0.797605269048723 0.87300211981207 0.572826178336819
"5978" "YMR039C" 0.798026544211323 0.87331710475585 0.0117889102693188
"5979" "YNL295W" 0.799047107658962 0.874287703345865 0.0502162709153594
"5980" "YDR311W" 0.799783700069029 0.874947318704279 0.0392379760438025
"5981" "YNL147W" 0.800681639078611 0.875783193922801 -0.0442526519936139
"5982" "YNL168C" 0.801000314136741 0.875889929424252 -0.0335450552256561
"5983" "YDL080C" 0.801078838950698 0.875889929424252 0.0441187909845574
"5984" "YDR180W" 0.80118088316642 0.875889929424252 0.0424794023498423
"5985" "YBL054W" 0.802807989077019 0.87747656700441 0.0263899126239529
"5986" "YLL037W" 0.802900447888779 0.87747656700441 -0.330199307067325
"5987" "YHR155W" 0.803256541039805 0.877719106644798 -0.0108709709339854
"5988" "YBL107C" 0.803430475066174 0.877762553086659 0.0430564536045143
"5989" "YGL130W" 0.806292446883469 0.880742225331717 0.0111679034465279
"5990" "YEL033W" 0.807293072216388 0.881688026450686 0.0636551764390445
"5991" "YHR005C" 0.807431067082454 0.88169154412509 0.0218953928053543
"5992" "YJR018W" 0.80956886695333 0.883878425835895 -0.060532931627932
"5993" "YCR039C" 0.810438955177959 0.884680734986519 -1.24210214419787
"5994" "YOR171C" 0.811668533169028 0.885875132464428 -0.026546625441993
"5995" "YOR262W" 0.812054443923278 0.886148485762483 0.0326493497342888
"5996" "YLR304C" 0.812508627044642 0.886496237179127 -0.0368337532507112
"5997" "YJL180C" 0.81295726536208 0.886837823911744 0.0142944230783966
"5998" "YML099W-A" 0.813506974110131 0.887289533949396 -0.102166475266746
"5999" "YPL097W" 0.814469077275042 0.888064840973319 -0.00182866540902149
"6000" "YGL061C" 0.814675082284569 0.888064840973319 0.00481510320448468
"6001" "YBR064W" 0.814760803350942 0.888064840973319 -1.13875533842701
"6002" "YLR162W" 0.814760803350942 0.888064840973319 -1.13875533842701
"6003" "SRG1" 0.815375703165595 0.888587014844131 0.0696929120875132
"6004" "YER012W" 0.815700618699089 0.888793045890979 0.0279151954232118
"6005" "YOL161C" 0.816762957173329 0.889654223414572 -1.36883813472958
"6006" "YPL257W-A" 0.816762957173329 0.889654223414572 -1.36883813472958
"6007" "YOR127W" 0.81692996195755 0.889687999188662 0.0245754024073003
"6008" "YPR058W" 0.817151812505444 0.889781484256094 -0.0474529087991881
"6009" "YKL041W" 0.817870531784345 0.890415879336526 0.0139750289396388
"6010" "YBL037W" 0.81820231301114 0.89060588686214 0.0351856461105133
"6011" "YOR302W" 0.818317331997604 0.89060588686214 -1.33365320005806
"6012" "YKR062W" 0.819313062368908 0.891489426751752 0.0331185765801781
"6013" "YOR381W-A" 0.819401700253482 0.891489426751752 -1.02743012745026
"6014" "YHR132C" 0.819676168141613 0.891639755899972 0.0336076620599457
"6015" "YGL223C" 0.820150576143203 0.891792242847642 -0.0123386434889172
"6016" "YGR221C" 0.820169458921849 0.891792242847642 -0.00958456247700705
"6017" "YPR202W" 0.820225301928197 0.891792242847642 0.0695320487341006
"6018" "YAL043C" 0.820636515794915 0.892091074498228 -0.0185416387146829
"6019" "YPR067W" 0.821233267368904 0.892591466211558 0.00172046770593186
"6020" "YBL073W" 0.821967434804862 0.893241023005549 0.209426278229419
"6021" "YDR098C-A" 0.823230344058159 0.894297070845437 -1.22232798908131
"6022" "YHR056W-A" 0.823230344058159 0.894297070845437 -1.22232798908131
"6023" "YOR165W" 0.82334932095721 0.894297070845437 0.0268439650098187
"6024" "YBR165W" 0.824710365510806 0.895626695081622 -0.0565702552763657
"6025" "YDL114W-A" 0.824947791591445 0.895735842753732 -1.18333091503769
"6026" "YER159C-A" 0.825431720914902 0.896112565254777 -1.62750997479436
"6027" "YKR040C" 0.826182190924765 0.896778479016063 0.203400186591922
"6028" "YGL242C" 0.826413840923776 0.896881112694649 -0.028755891793684
"6029" "YBL046W" 0.827670109538543 0.898095514447031 0.0187379189517315
"6030" "YLR375W" 0.828005953264073 0.898279866984817 0.0374252462983442
"6031" "YGR294W" 0.828114625158275 0.898279866984817 0.461224031499597
"6032" "YBR032W" 0.828481819690809 0.898512592179661 0.394347052815067
"6033" "YLR414C" 0.828603862522149 0.898512592179661 0.112034716684781
"6034" "YKL213C" 0.828955262808026 0.898691624512203 -0.0214068317670469
"6035" "YPL261C" 0.829043710475565 0.898691624512203 -1.55224929721572
"6036" "YNL321W" 0.829986429407184 0.899504275791274 -0.0045230215534798
"6037" "YNL105W" 0.83006837556587 0.899504275791274 0.0544686949110464
"6038" "YIL031W" 0.830230369725845 0.8995308179441 0.0334973031855048
"6039" "YER133W" 0.832142358089019 0.901453105914615 -0.0250143449194056
"6040" "YOL116W" 0.832567961508281 0.901764835130327 0.0482072039929561
"6041" "YDR420W" 0.833414440199663 0.902532240984306 0.0206398413753899
"6042" "YDR185C" 0.833595765643447 0.902579195438502 -0.0571449014963374
"6043" "YPL183W-A" 0.834075990277259 0.902895444388021 0.0401034485774063
"6044" "YLR437C" 0.834240005172612 0.902895444388021 -0.0652119287986694
"6045" "YEL075W-A" 0.834301889533107 0.902895444388021 -0.179282586044978
"6046" "YDR495C" 0.8346644286465 0.903138387728316 0.0354337065148186
"6047" "YLR285C-A" 0.835186916027045 0.903554292152956 -0.563944465257809
"6048" "YDL120W" 0.83596946478371 0.904251362204866 0.0676759705297566
"6049" "YPL072W" 0.837351763310892 0.90559683180358 -0.0252789532018093
"6050" "YDL047W" 0.838163851714632 0.90632527568878 -0.03111038115018
"6051" "YAR064W" 0.838322868982678 0.906347415118936 -1.30693395875441
"6052" "YIL115C" 0.838665403506542 0.90644749816346 0.0152653996501929
"6053" "YHR173C" 0.838692556769095 0.90644749816346 0.131462825311602
"6054" "YHL025W" 0.839914486378772 0.907618197867514 0.0179831341506538
"6055" "YGL060W" 0.840464304386883 0.908062341750453 -0.0245238500565181
"6056" "YBR251W" 0.842055281096458 0.909631051673221 -0.0341026480672444
"6057" "YPR099C" 0.842258905512547 0.90970080235481 0.024888365699313
"6058" "YGR156W" 0.843591208827278 0.91098938397954 -0.0243456346277365
"6059" "YDL152W" 0.84488027091561 0.912200635011628 -0.152889775132599
"6060" "YLR360W" 0.84523844563516 0.912200635011628 -0.0236599607503276
"6061" "YJL081C" 0.845253116386886 0.912200635011628 0.0179534309759345
"6062" "YPR025C" 0.845270597591025 0.912200635011628 -0.0359769344590752
"6063" "YGL082W" 0.845612385900253 0.912418972218284 0.0248524497417705
"6064" "YKR030W" 0.846339004986122 0.913052402806598 -0.0125448697261875
"6065" "YOL103W-A" 0.846970768820191 0.913583309088489 -1.7333791012706
"6066" "YOR300W" 0.847596290840471 0.914107308717171 0.446939420621316
"6067" "YIR031C" 0.848512346734096 0.914944416076225 0.00578312715645567
"6068" "YNL126W" 0.84914881236598 0.91535773735011 -0.0311964939588246
"6069" "YDR374W-A" 0.849221915997762 0.91535773735011 -0.0221067455075981
"6070" "YDR068W" 0.849315418177188 0.91535773735011 0.00958117821990455
"6071" "YGR273C" 0.849498286903714 0.915404017941706 0.443629091644743
"6072" "YLL007C" 0.850407428373895 0.916232772796776 0.0648128621607463
"6073" "snR11" 0.850599867181247 0.916289203210887 0.186252512430255
"6074" "YBR093C" 0.851340659140718 0.916936218653042 0.0457297655649749
"6075" "YEL007W" 0.851634392616582 0.916997947691625 -0.00862284016232671
"6076" "YDR067C" 0.851678313997908 0.916997947691625 -0.040651390074471
"6077" "YHR122W" 0.854090374688575 0.919443678001096 0.0245633635034606
"6078" "YBR083W" 0.854952606818832 0.920191009831807 -0.000365391861112667
"6079" "YEL065W" 0.855065904733652 0.920191009831807 0.372382501755515
"6080" "YBR009C" 0.855825976929937 0.920857490308495 0.0334545418651741
"6081" "YPR117W" 0.856052672652811 0.920949939893881 -0.0209560949591493
"6082" "YER087C-A" 0.858494747569733 0.92342529408109 0.125647971979581
"6083" "YLR145W" 0.858778409873719 0.923512425469946 0.0382541311862135
"6084" "YGL206C" 0.858991945482008 0.923512425469946 -0.016361882700455
"6085" "YPR064W" 0.858999252366956 0.923512425469946 0.195785631331246
"6086" "YMR211W" 0.859484679923766 0.923882480456996 0.0497506738534913
"6087" "YOR334W" 0.859987672038202 0.924271291354349 -0.0569865859534856
"6088" "YGR134W" 0.861554981879749 0.925803661540295 -0.0241211181110082
"6089" "YDR121W" 0.864720945966055 0.929053116851689 -0.0446158000658599
"6090" "YKL145W" 0.864872730074274 0.929063612503433 0.00712667842408046
"6091" "YOL069W" 0.866741233748762 0.930917936493909 0.0528576742911086
"6092" "YOR304C-A" 0.867997199590701 0.932113867321465 0.0215903150704182
"6093" "YOR249C" 0.868431850207546 0.932315211008301 -0.0303581731117726
"6094" "YIR030W-A" 0.86846971811137 0.932315211008301 0.0836479372744195
"6095" "YER077C" 0.871534837238491 0.935342800236743 0.0138168785471964
"6096" "YKR095W-A" 0.871618672357591 0.935342800236743 0.0982749222058353
"6097" "YLR091W" 0.871718901412935 0.935342800236743 0.0463839415857519
"6098" "YBL100W-A" 0.872256713917966 0.93576638610222 0.22243769276749
"6099" "YKR047W" 0.872770199927372 0.936163739617129 -0.0495860267492695
"6100" "YPR096C" 0.873102248780499 0.936366378938037 0.467471773976195
"6101" "YLR057W" 0.87346560558872 0.936482819676106 -0.0253719433425579
"6102" "YEL014C" 0.873497121012474 0.936482819676106 0.413490324183038
"6103" "YBL109W" 0.874547233609686 0.937455022492965 0.520551961290705
"6104" "YLR162W-A" 0.875128442188315 0.937777187491457 0.579748757120045
"6105" "YGR139W" 0.875243249796729 0.937777187491457 -0.936675025973572
"6106" "YPR130C" 0.875277821281387 0.937777187491457 0.11287185974425
"6107" "YLL006W" 0.875864899419368 0.938252525299084 -0.00777430079243862
"6108" "YKL089W" 0.876079962204224 0.938329258798303 -0.053150679048502
"6109" "YNL281W" 0.876738902358084 0.938881306142836 0.018431562598624
"6110" "YPR036W-A" 0.877396734486555 0.939431986417519 -0.0262466094825053
"6111" "YDL008W" 0.878614186935679 0.940424330721119 -0.0297227821018501
"6112" "YPR066W" 0.878676535624003 0.940424330721119 -0.0424979354661499
"6113" "YAL068C" 0.878754804906481 0.940424330721119 -0.836386265568531
"6114" "YDR056C" 0.87932054032606 0.940875854565437 0.00448217246519831
"6115" "YNL193W" 0.879467426918939 0.940879134407801 -0.0072199697313279
"6116" "YKL090W" 0.880333765826007 0.941516283462057 -0.0326672244489165
"6117" "YGL041W-A" 0.880350826343229 0.941516283462057 -0.0328520353031488
"6118" "YOR213C" 0.881101358312711 0.942164937247753 0.0451292537071762
"6119" "Q0130" 0.882110932386635 0.943090328431667 -1.1736460869346
"6120" "YOR366W" 0.882502246897387 0.943354526013514 -0.728601626518984
"6121" "YPL137C" 0.883091310507469 0.943829987475881 0.00859154633216415
"6122" "YPL022W" 0.884851660568468 0.945547214956449 -0.00406418933175403
"6123" "YOL134C" 0.884987098315246 0.945547214956449 0.0607872362979369
"6124" "YDR393W" 0.885495108369916 0.945935499502938 -0.0401441677823214
"6125" "YJR112W-A" 0.885758779173934 0.946024758063214 -0.0615618208386671
"6126" "YMR021C" 0.885867879531527 0.946024758063214 -0.0235494397970166
"6127" "YML009C" 0.886039158267995 0.946053235415248 0.0548985120521815
"6128" "YCL023C" 0.88672232668186 0.946520763349471 -0.295788871910906
"6129" "YPL038W-A" 0.886766395378922 0.946520763349471 0.785209941507312
"6130" "YML047C" 0.88731457059349 0.946951373706788 0.842178439263096
"6131" "YGL041C-B" 0.887480494010349 0.946973967022623 0.597905208682001
"6132" "YOR157C" 0.88833669968918 0.947732989133499 0.00619637986970767
"6133" "YPR021C" 0.889267814786194 0.948571668731662 0.0101101130198053
"6134" "YHL009W-A" 0.88949743605803 0.948661921534339 0.644624081666686
"6135" "YEL018W" 0.890968771445209 0.950076235174337 0.035090153117178
"6136" "YNL249C" 0.893178942640404 0.952277810096728 0.0270636984311646
"6137" "YLR439W" 0.893830639476751 0.952817344542432 0.0147246897776609
"6138" "YNL243W" 0.894879265572084 0.953779758125216 0.00672396863456089
"6139" "snR9" 0.895091755385637 0.953850832991177 0.10495707784936
"6140" "YNL228W" 0.895446371375924 0.953983302140687 -0.298340691281592
"6141" "YGR275W" 0.895746409484573 0.953983302140687 -0.0322150204342789
"6142" "YJR065C" 0.895798758965813 0.953983302140687 0.0154508064921199
"6143" "YLR319C" 0.895799361823638 0.953983302140687 -0.0245175735602233
"6144" "YKL076C" 0.897243826037681 0.955230571014457 0.0433726165213868
"6145" "YBR129C" 0.897262589251581 0.955230571014457 -0.029746947701008
"6146" "YOR106W" 0.897714262959578 0.955555923898724 0.0124646793348882
"6147" "YPR174C" 0.897981061798769 0.955684416184732 -0.0323941482896582
"6148" "YBL111C" 0.899695513744629 0.957296979054432 0.0463770116940627
"6149" "YAR042W" 0.899926198112454 0.957296979054432 0.0169321771271688
"6150" "YMR019W" 0.899935252397547 0.957296979054432 0.0191662093638606
"6151" "YNR010W" 0.900165087526275 0.957385791350494 0.0391811217856831
"6152" "YNL032W" 0.900729649912292 0.957830521737031 -0.0248454574172973
"6153" "YMR153C-A" 0.901288846953676 0.958269403018194 0.146602092891844
"6154" "YKL192C" 0.90295741281042 0.959734457057819 -0.0307313769307229
