"" "gene.id" "p.value" "q.value" "log.fc" "test.stat"
"2532" "YDR022C" 9.60763009485843e-07 2.48235055610442e-06 0.773441290779771 24.0051914200643
"2533" "YOR329C" 9.67816535583432e-07 2.49958775198848e-06 0.517127342756701 23.9911077422154
"2534" "YBR058C" 9.93688576444746e-07 2.56539489625159e-06 0.422881076347868 23.9403162095708
"2535" "YPR164W" 1.0076172338613e-06 2.60032818300617e-06 0.453762920389601 23.9135181666271
"2536" "YJL042W" 1.01695258383614e-06 2.62338478054259e-06 0.41387787374428 23.8957645426325
"2537" "YOR142W-B" 1.02068654228913e-06 2.63197925094815e-06 -0.53460118303093 23.8887091548642
"2538" "YDL207W" 1.02602887405359e-06 2.64471272421536e-06 0.432095740566792 23.8786595932195
"2539" "YDR207C" 1.03156167505085e-06 2.65792693114716e-06 0.488213720728615 23.868306899413
"2540" "YLR371W" 1.0430830229975e-06 2.68655477812979e-06 0.413569744502479 23.8469262879724
"2541" "YDR219C" 1.04543367300523e-06 2.69154942495088e-06 0.506662978884152 23.8425931943053
"2542" "YKL062W" 1.06595112607406e-06 2.74329357465638e-06 -0.508190339713809 23.8051817705465
"2543" "YOR132W" 1.08018731554213e-06 2.77883815111154e-06 0.427887704708111 23.7796455446104
"2544" "YOL019W" 1.08345658231293e-06 2.78615289366793e-06 -0.5503132874726 23.7738289452861
"2545" "YLR457C" 1.0865076129928e-06 2.79290090538268e-06 0.806422350845572 23.7684164825018
"2546" "YML126C" 1.11487838952119e-06 2.86470323026222e-06 -0.410498916968327 23.7188050265063
"2547" "YOR169C" 1.11997391430839e-06 2.87666641044581e-06 -0.951134780118724 23.7100288589034
"2548" "YJR073C" 1.1229880433998e-06 2.88327620876039e-06 -0.529235115106446 23.7048563677275
"2549" "YLR274W" 1.16317900202615e-06 2.98529502991568e-06 0.463199885749716 23.6371855983984
"2550" "YCL028W" 1.16826239688431e-06 2.99716572565378e-06 0.451103140139358 23.6287940654572
"2551" "YMR301C" 1.18117839738411e-06 3.02911371057892e-06 -0.449334050578479 23.6076363105613
"2552" "YMR294W" 1.18888393054375e-06 3.04767973104122e-06 0.524455896721298 23.5951240682293
"2553" "YLR153C" 1.20827943921364e-06 3.0961864830927e-06 -0.479330429625068 23.5639861577827
"2554" "YBR202W" 1.2352570731605e-06 3.16407665333436e-06 0.395951216463483 23.5214992583021
"2555" "YBR196C" 1.23884302866383e-06 3.17201999746331e-06 -0.491322331594665 23.5159219513148
"2556" "YOL031C" 1.24528871833947e-06 3.18727652401284e-06 -0.509419946546347 23.5059374299396
"2557" "YDR406W" 1.25233264201221e-06 3.20405167932885e-06 0.472712118029013 23.4950853281712
"2558" "YBL082C" 1.26922747177211e-06 3.24600708378936e-06 -0.503868335333906 23.4693040995058
"2559" "YEL077C" 1.28846733202919e-06 3.29392469172917e-06 0.404632082885891 23.4403602710966
"2560" "YDL026W" 1.28979808353246e-06 3.29603869627708e-06 1.29333867868428 23.4383743875943
"2561" "YDR073W" 1.29506836656234e-06 3.30821446858682e-06 0.839748324661867 23.4305296653478
"2562" "YDR075W" 1.34758931015421e-06 3.44009547406845e-06 0.558579200070889 23.3540577385248
"2563" "YKR013W" 1.34774758484216e-06 3.44009547406845e-06 0.53277940303616 23.3538318333393
"2564" "YPL133C" 1.39360749508533e-06 3.55576452139165e-06 0.612645350356131 23.2894720295224
"2565" "YKR006C" 1.39928352708445e-06 3.56885490611559e-06 -0.444497023331235 23.2816544258374
"2566" "YDL013W" 1.40541640506076e-06 3.5830998136818e-06 0.548851678476845 23.2732432755386
"2567" "YLR436C" 1.41134009763448e-06 3.59680051372216e-06 0.406535884550855 23.2651538979429
"2568" "YER073W" 1.41306637240858e-06 3.59979758890068e-06 -0.409446818511903 23.2628029092084
"2569" "YGR003W" 1.44368375984088e-06 3.67636401591244e-06 0.452945821247963 23.2215774344437
"2570" "YGL140C" 1.44639801843193e-06 3.68184273796952e-06 -0.432913681247704 23.217965171684
"2571" "YAR073W" 1.4498729176421e-06 3.68925267491817e-06 -0.99886173169393 23.2133505235995
"2572" "YAL058W" 1.46475877487621e-06 3.7256811451167e-06 -0.535262955658076 23.193706921057
"2573" "YDR402C" 1.47279131517178e-06 3.74465634817482e-06 1.07748686651893 23.1831900691314
"2574" "YGL005C" 1.51533789650166e-06 3.85133664293469e-06 0.500608827769656 23.1284267613551
"2575" "YER019C-A" 1.5174739312166e-06 3.85526775068698e-06 -0.616263588183078 23.12571820101
"2576" "YGL255W" 1.52346819297273e-06 3.86899414535233e-06 1.1567547034707 23.1181376594848
"2577" "YLR355C" 1.55736887194383e-06 3.95355341880346e-06 -0.498043442304999 23.0758209003037
"2578" "YDR333C" 1.55927975764415e-06 3.95686895830412e-06 -0.408426836716556 23.0734632088909
"2579" "YER173W" 1.56023291914741e-06 3.95775252309514e-06 0.543439014955821 23.0722882610404
"2580" "YIL013C" 1.57113186974808e-06 3.98385453174107e-06 0.532215123608006 23.0589042384036
"2581" "YPL257W" 1.58641078116086e-06 4.02103809777386e-06 1.22781454916533 23.0402975288747
"2582" "YFR046C" 1.59106606616631e-06 4.0312758345701e-06 0.630494607840317 23.0346640206408
"2583" "YPL051W" 1.59576063919178e-06 4.04160514966807e-06 0.646582232852023 23.0289996866077
"2584" "YBR255W" 1.66251924237204e-06 4.20905606950382e-06 0.497975591443967 22.9502113984305
"2585" "YDR172W" 1.67537258120022e-06 4.23995645114578e-06 -0.404177464777585 22.9354068283119
"2586" "YKL066W" 1.6968454303562e-06 4.29263836248658e-06 1.14304787125019 22.9109265499974
"2587" "YGL039W" 1.69887369984495e-06 4.29610813466782e-06 -0.707385042609194 22.9086302893411
"2588" "YGR122W" 1.70637626825597e-06 4.31341327161151e-06 0.625846732557223 22.9001602544859
"2589" "YBR201C-A" 1.71263450928341e-06 4.32756081874548e-06 2.15854308647728 22.8931235310119
"2590" "YKR085C" 1.73144329574898e-06 4.37339847134742e-06 -0.493596475365131 22.8721292670275
"2591" "YNL284C-B" 1.80108376355871e-06 4.54754534203051e-06 -0.587289948282045 22.7963400383016
"2592" "YBR005W" 1.81800702753872e-06 4.58850384805491e-06 0.819089276647466 22.7783666352316
"2593" "YBR278W" 1.82703983197233e-06 4.6095235560212e-06 0.66752840358907 22.7688418912709
"2594" "YFL060C" 1.8391407875279e-06 4.63826485428201e-06 1.0493333123126 22.7561556613556
"2595" "YGR030C" 1.8943060125052e-06 4.77554910744085e-06 0.819240171315419 22.6993635553667
"2596" "YOR225W" 1.90539311489854e-06 4.80164936735987e-06 -1.15222603869538 22.6881498993979
"2597" "YGL133W" 1.9486838094251e-06 4.90885232239469e-06 0.373298491863921 22.6449830348936
"2598" "YPL029W" 1.95563897813713e-06 4.92447659544769e-06 -0.448347104274002 22.6381375707799
"2599" "YJL197W" 1.95811604264476e-06 4.92881691072798e-06 -0.417731720324843 22.63570547342
"2600" "YDL092W" 1.98631082631476e-06 4.99786362528892e-06 -0.523310268449813 22.6082379856605
"2601" "YJR078W" 1.98749122915007e-06 4.99891104232979e-06 -0.628819513669832 22.6070965784207
"2602" "SCR1" 1.98921995109182e-06 5.00133624905562e-06 -1.70182431553469 22.6054261928676
"2603" "YPL098C" 1.99191328381388e-06 5.00618390422989e-06 0.575366237689223 22.6028266471587
"2604" "YNL149C" 1.99675943335995e-06 5.01643633373303e-06 -0.442380971197075 22.5981581171637
"2605" "YLL058W" 1.99988284048978e-06 5.02235452686531e-06 0.614245938630741 22.5951552077644
"2606" "YBR284W" 2.13592946704735e-06 5.36195340499761e-06 0.842044671751999 22.4687262325157
"2607" "YKL095W" 2.14229992133184e-06 5.37588265644529e-06 0.885940274185044 22.4630058826967
"2608" "YDL106C" 2.182973472521e-06 5.47584833482837e-06 0.477933267804217 22.4268805125865
"2609" "YIL167W" 2.18682713566233e-06 5.48341246512187e-06 0.983382018600626 22.4234928583553
"2610" "YKR021W" 2.26823287853319e-06 5.68535612695943e-06 0.435241070572426 22.3532971998021
"2611" "YEL019C" 2.28852456281954e-06 5.73402056298945e-06 1.00461295036184 22.3361933422708
"2612" "YOL043C" 2.30552539530304e-06 5.7744054885423e-06 0.676938604359049 22.3219800668445
"2613" "YMR274C" 2.3153993507824e-06 5.79691639985399e-06 -0.766192530850548 22.313773291471
"2614" "YLR349W" 2.32424937266642e-06 5.816847511853e-06 1.04938020965471 22.3064473444692
"2615" "YOL143C" 2.35032468726337e-06 5.87985625394913e-06 0.481874294297952 22.2850240816883
"2616" "YOR109W" 2.40148193148619e-06 6.00554082407594e-06 -0.368398762519575 22.2436778433917
"2617" "YJL129C" 2.49832572142032e-06 6.24533697727616e-06 -0.408559992605645 22.1677716045398
"2618" "YFL001W" 2.50432604745262e-06 6.25794537908137e-06 -0.509088806158601 22.1631661388749
"2619" "YML081C-A" 2.50993715410294e-06 6.26957192139803e-06 1.00494814816581 22.1588694185676
"2620" "YOR392W" 2.51169645373058e-06 6.27157183217764e-06 3.99435422707173 22.1575242142675
"2621" "YCR020W-B" 2.5246928713614e-06 6.3016179948288e-06 -0.935161811034058 22.1476160169589
"2622" "YDR294C" 2.52583635627502e-06 6.30206767458091e-06 0.37896951568017 22.1467466984482
"2623" "YDR412W" 2.55668631417331e-06 6.37458368423402e-06 -0.741834695701666 22.1234412701986
"2624" "YPR204W" 2.55684921850047e-06 6.37458368423402e-06 0.415952185332528 22.1233189553317
"2625" "YJL091C" 2.56873129551476e-06 6.40176767057431e-06 -0.529061955724397 22.114418449866
"2626" "YOL070C" 2.62234847909408e-06 6.53290317982997e-06 0.445184441842283 22.0747624898233
"2627" "YPR180W" 2.67144630202231e-06 6.65268431969164e-06 0.504522955217373 22.039156212756
"2628" "YOR155C" 2.67622301812348e-06 6.6620437536392e-06 0.484673972848303 22.0357271963887
"2629" "YGR198W" 2.74409191406392e-06 6.82839456135647e-06 -0.480380041272041 21.9876593744706
"2630" "YCR026C" 2.77742381819568e-06 6.90870974092629e-06 0.385872466344887 21.9644872354359
"2631" "YJL061W" 2.82593874579818e-06 7.02671656214812e-06 -0.424830355591183 21.9312537754629
"2632" "YNL280C" 2.84812713953606e-06 7.0791974722055e-06 -0.358663533533078 21.9162447065478
"2633" "YJR016C" 2.91279923698013e-06 7.23719430623777e-06 -0.412267695083121 21.8731582092922
"2634" "YJL073W" 2.92666829582202e-06 7.26889293518135e-06 -0.45238190839525 21.8640432795532
"2635" "YMR265C" 2.95010029092273e-06 7.3243097165907e-06 0.561122080016276 21.8487414774577
"2636" "YDR497C" 2.9778504605611e-06 7.39040125682501e-06 -0.478831601362961 21.8307767212929
"2637" "YIL096C" 3.0036944265494e-06 7.45171366647182e-06 -0.584163507755488 21.814196413221
"2638" "YBL097W" 3.01319700331283e-06 7.47245443353773e-06 -0.526757413869242 21.8081359594745
"2639" "YMR231W" 3.02355529601791e-06 7.49530077550177e-06 -0.476692443997347 21.8015515618499
"2640" "YNL225C" 3.02512887625112e-06 7.49636102592228e-06 0.493556376060091 21.8005532736615
"2641" "YJR004C" 3.05584997070159e-06 7.56962154802341e-06 0.546557564711447 21.7811673217719
"2642" "YPR032W" 3.0762999520376e-06 7.61739374951929e-06 0.458915481469607 21.7683708616853
"2643" "YMR052C-A" 3.08145611048126e-06 7.62727426211441e-06 1.57916539556565 21.7651578973504
"2644" "YGL124C" 3.09080608531136e-06 7.64752398264255e-06 0.544425826537093 21.7593453698446
"2645" "YNL073W" 3.1421815963458e-06 7.77170208064053e-06 -0.413733934808987 21.727718650138
"2646" "YMR256C" 3.17195747276303e-06 7.84238313938614e-06 0.892621470793252 21.7096252915994
"2647" "YBL059W" 3.18250822055768e-06 7.86549632749844e-06 0.907094274568631 21.7032549772616
"2648" "YMR321C" 3.20888232747007e-06 7.92768436038868e-06 -1.09860286004755 21.6874230901619
"2649" "YJL104W" 3.28684041439544e-06 8.11721781463758e-06 -0.490550290145782 21.6413784834439
"2650" "YDR152W" 3.31272058057375e-06 8.17804454268434e-06 -0.419953899605256 21.6263347676284
"2651" "YML088W" 3.31593612043081e-06 8.18289479436378e-06 -0.430395545699456 21.6244738685784
"2652" "YDR518W" 3.4021730588464e-06 8.38966019678693e-06 -0.569678576754747 21.5752308190148
"2653" "YLL024C" 3.40228806207211e-06 8.38966019678693e-06 -0.503256322255329 21.575165989591
"2654" "YPR069C" 3.41059570258934e-06 8.406977048357e-06 -0.446538138475461 21.5704886275781
"2655" "YFL033C" 3.41971226106273e-06 8.42627405343593e-06 0.428024864636349 21.5653689669005
"2656" "YKL099C" 3.43260130509639e-06 8.45484854591137e-06 -0.564151277802773 21.5581540800127
"2657" "YMR135W-A" 3.47763229959497e-06 8.56254064883338e-06 1.57007315510286 21.53315879572
"2658" "YIL044C" 3.48126701526875e-06 8.5682651670008e-06 -0.538136350909183 21.5311554650459
"2659" "YOR221C" 3.58664177211655e-06 8.82429878645598e-06 0.490681796698458 21.4739710534744
"2660" "YMR073C" 3.63356990534273e-06 8.93639636118501e-06 0.635902942826894 21.4490447735314
"2661" "YNL172W" 3.69757714962463e-06 9.0903982385736e-06 0.410729836899987 21.415562608928
"2662" "YDR004W" 3.70019569758358e-06 9.09341857760772e-06 0.473525059692009 21.4142052606957
"2663" "YAL059W" 3.70748565975011e-06 9.107912574572e-06 -0.707945246126704 21.4104315131459
"2664" "YDR383C" 3.71398787723775e-06 9.12046122105456e-06 0.819198349335699 21.4070718293885
"2665" "YKR105C" 3.72151111085007e-06 9.13550682445821e-06 0.899730742865937 21.4031919458231
"2666" "YJL225C" 3.735826253444e-06 9.16720755815103e-06 0.391022855265782 21.3958310249486
"2667" "YPR147C" 3.87656324252564e-06 9.50899015095716e-06 -0.539142778505914 21.3249343521914
"2668" "YJR129C" 3.93044236015149e-06 9.63753895056636e-06 0.697943915634198 21.2984741116783
"2669" "YML012W" 4.06207907418047e-06 9.95658347818981e-06 -0.398454558377743 21.2353277866042
"2670" "YPR085C" 4.10682890802509e-06 1.00624998937454e-05 0.558561960171502 21.2143280390062
"2671" "YDL104C" 4.1435735502658e-06 1.01487301257352e-05 0.708440427121134 21.1972558595255
"2672" "YNR046W" 4.15317649843752e-06 1.01684433580757e-05 -0.60366557780179 21.192819206778
"2673" "YPL060C-A" 4.22237133881094e-06 1.03339892624396e-05 1.08704767158472 21.1611516414016
"2674" "YER128W" 4.2280921127063e-06 1.03403197083109e-05 0.674691401097722 21.1585568348457
"2675" "YPR071W" 4.2281191103228e-06 1.03403197083109e-05 -0.891630158426283 21.1585445977254
"2676" "YLR395C" 4.29184495281789e-06 1.04922457703044e-05 0.651787942282332 21.129876154767
"2677" "YLR419W" 4.31404849467253e-06 1.05425869451429e-05 -0.395510546430966 21.1199876633079
"2678" "YLL015W" 4.36523991123295e-06 1.0663704069935e-05 0.362407980472946 21.0973824895251
"2679" "YOL111C" 4.37923946478947e-06 1.06939098837823e-05 0.563337529997328 21.0912468635854
"2680" "YDL131W" 4.41893252606771e-06 1.07868121587817e-05 -0.376107231817612 21.0739569041625
"2681" "YER106W" 4.42866072395106e-06 1.08065268392719e-05 1.95396512329515 21.0697431647733
"2682" "YJL208C" 4.48185200981025e-06 1.0932243045555e-05 -0.471024910774605 21.0468665207225
"2683" "YPL112C" 4.49406795068501e-06 1.09579547273132e-05 -0.379081199962791 21.0416511368399
"2684" "YJL209W" 4.51800273787217e-06 1.10122108461847e-05 -0.673107060133306 21.0314737129186
"2685" "YOR358W" 4.54431395889093e-06 1.10722167296329e-05 0.622033238983778 21.0203480405934
"2686" "YHR017W" 4.62326476916335e-06 1.12603864928766e-05 0.482249531223451 20.987347721041
"2687" "YLR279W" 4.64676227838423e-06 1.1313404847484e-05 1.21284444822234 20.9776352451418
"2688" "YBR210W" 4.69864631186762e-06 1.14354703021719e-05 -1.00318116172416 20.9563628914457
"2689" "YJL097W" 4.70900479832044e-06 1.14564185164047e-05 -0.443655076910621 20.9521441725745
"2690" "YBR172C" 4.76422900588313e-06 1.15864632551998e-05 -0.360166309995072 20.9298089293994
"2691" "YIL120W" 4.78589007738757e-06 1.16348171260756e-05 0.704023605792198 20.92111904873
"2692" "YOL096C" 4.79119653405355e-06 1.16433906856532e-05 0.628068837432453 20.9189962502336
"2693" "YJR040W" 4.79611954943013e-06 1.16510263989498e-05 -0.430076563208089 20.9170289527345
"2694" "YOR135C" 4.9210554169846e-06 1.19500907713115e-05 -0.708137448017024 20.8677699040026
"2695" "YFR003C" 4.98318923831009e-06 1.20964838578941e-05 0.529009692243017 20.8437374879112
"2696" "YFL016C" 4.9994068465459e-06 1.21313499963291e-05 0.43027406519716 20.8375142510354
"2697" "YDL226C" 5.01120339526078e-06 1.21554663002581e-05 -0.358637146241447 20.8330002375045
"2698" "YDL142C" 5.1230696052194e-06 1.24222095468293e-05 0.7641306852478 20.7907165362469
"2699" "YOL079W" 5.1917410957217e-06 1.25840571501339e-05 -1.26224324661515 20.7652163840498
"2700" "YCL002C" 5.20109583774878e-06 1.26020625816861e-05 -0.556930770992093 20.7617688621786
"2701" "YDL005C" 5.21214711093456e-06 1.26241637910899e-05 0.420003803440111 20.7577041239024
"2702" "YDL145C" 5.27005195411473e-06 1.27596890761727e-05 -0.385197385783681 20.736546709252
"2703" "YOR347C" 5.38906749532345e-06 1.30430187030729e-05 0.765808970346751 20.6937835644321
"2704" "YJL038C" 5.41496312816311e-06 1.31008464439508e-05 1.03745106441883 20.6846046937284
"2705" "YPR084W" 5.42721521460493e-06 1.31256347260427e-05 0.48516330183634 20.6802772066687
"2706" "YPL040C" 5.47083699058012e-06 1.32262437518016e-05 -0.428600504077644 20.6649490230707
"2707" "YJR042W" 5.48000603722614e-06 1.32435166219185e-05 -0.383154567705969 20.6617427320869
"2708" "YCR003W" 5.54969872828514e-06 1.34069900592472e-05 -0.634371992828191 20.6375467131889
"2709" "YPL214C" 5.66565983102202e-06 1.36820770079535e-05 0.491987274132583 20.5979551349912
"2710" "YPR158C-D" 5.71106846986972e-06 1.37866457305859e-05 -0.548289582223267 20.5826728389405
"2711" "YGL144C" 5.71975341356137e-06 1.38025181967977e-05 0.777384055535414 20.5797638155451
"2712" "YLR361C-A" 5.7305698055981e-06 1.38235205266308e-05 0.718089024350541 20.5761470559104
"2713" "YIL085C" 5.82447801971311e-06 1.40448710670708e-05 -0.415872325285051 20.5450312067152
"2714" "YHR154W" 5.96392482968793e-06 1.43758276476855e-05 -0.419071372896766 20.4997433277437
"2715" "YJL025W" 6.03755945427516e-06 1.45479609391779e-05 -0.762604476023547 20.4762561061622
"2716" "YKR089C" 6.0635410495695e-06 1.46051861363342e-05 0.370745007434388 20.4680373276123
"2717" "YKL210W" 6.09732660116656e-06 1.468115959692e-05 0.425874569585832 20.4574026274758
"2718" "YCL057C-A" 6.21015929579214e-06 1.49473370541104e-05 0.46301915099227 20.4223099859986
"2719" "YAR066W" 6.48430224729535e-06 1.56014363007746e-05 1.17669515477909 20.3396455985725
"2720" "YOR256C" 6.51706245133724e-06 1.5674493587003e-05 0.387897795483632 20.3300027080128
"2721" "YGL023C" 6.5384837340963e-06 1.57202354239096e-05 0.392289239308081 20.3237236766487
"2722" "YLL040C" 6.59590551756855e-06 1.58524665304678e-05 0.385507677522992 20.3069934617472
"2723" "YLR067C" 6.60208114240335e-06 1.58614817604123e-05 -0.492857488962571 20.3052028672119
"2724" "YER060W-A" 6.66334338760084e-06 1.60027872399724e-05 -0.863570472214789 20.287530672919
"2725" "YMR150C" 6.74858658627762e-06 1.62015608981388e-05 0.578807912025023 20.2632102085998
"2726" "YBR254C" 6.81024440851577e-06 1.63435872782503e-05 -0.67101526286422 20.2458102391604
"2727" "YDR451C" 6.84870440304443e-06 1.64298585275822e-05 -0.598048592741705 20.2350366483918
"2728" "snR44" 6.97154552432814e-06 1.67184203886198e-05 -2.1515133391038 20.2010281609867
"2729" "YJL143W" 6.97937754438749e-06 1.67310692178025e-05 -0.473665806162373 20.1988803145627
"2730" "YGR089W" 7.04738419633716e-06 1.68879074770834e-05 -0.381875702230872 20.1803313050526
"2731" "YIL051C" 7.05100678085644e-06 1.68904014501512e-05 -0.444097692056059 20.1793482816723
"2732" "YDR150W" 7.08470867332302e-06 1.69649209886088e-05 0.402214309785429 20.1702271697544
"2733" "YOL013C" 7.1149490125307e-06 1.70311000512169e-05 0.455575185025662 20.1620798943898
"2734" "YLR028C" 7.11912868739042e-06 1.70348719359576e-05 0.389862286082823 20.160956552126
"2735" "YNL164C" 7.12775726711865e-06 1.70492826477112e-05 0.493795095076147 20.1586396011589
"2736" "YDR248C" 7.22675455776779e-06 1.72797618117386e-05 0.564563322465113 20.132256449137
"2737" "YFL046W" 7.36462144007397e-06 1.76029789773343e-05 0.571459760820696 20.0961126135944
"2738" "YKR103W" 7.42773796000243e-06 1.77473563675442e-05 0.770640740402895 20.0797917598869
"2739" "YHR023W" 7.43886977091098e-06 1.77674647832419e-05 -0.373441603444267 20.0769277121742
"2740" "YPL255W" 7.44926938844929e-06 1.77858103427866e-05 -0.618963592695527 20.0742559314071
"2741" "YLR051C" 7.46396579095262e-06 1.78092895387763e-05 -0.497039123374201 20.070486635046
"2742" "YOR396W" 7.46454783175246e-06 1.78092895387763e-05 0.366410491752822 20.0703375081036
"2743" "YMR193C-A" 7.50513764981839e-06 1.78996028090091e-05 -0.924472765262261 20.0599665202294
"2744" "YPR036W" 7.58413987191306e-06 1.80814296800493e-05 -0.353764475128203 20.0399413553385
"2745" "YJL033W" 7.5904732978032e-06 1.80899367264949e-05 -0.392629843668761 20.0383450614619
"2746" "YPL272C" 7.6374883596029e-06 1.81953564634094e-05 1.02054341391652 20.0265368948905
"2747" "YNL170W" 7.66219752887313e-06 1.82475778062934e-05 -1.23620026333002 20.0203602314797
"2748" "YOR281C" 7.71548212788622e-06 1.8367788966751e-05 -0.520751372577188 20.007108214368
"2749" "YNL288W" 7.72889954182392e-06 1.83930377601354e-05 -0.397349699199239 20.0037857491517
"2750" "YDL072C" 7.74366441429483e-06 1.84214736721152e-05 0.473092834016284 20.0001363068073
"2751" "YGR190C" 7.76061412227893e-06 1.84550845466917e-05 -1.12210200009327 19.995955439992
"2752" "YNL031C" 7.87181371440373e-06 1.87127199562606e-05 -0.492927200683809 19.9687518822226
"2753" "YDR545W" 7.89239603432119e-06 1.87548328574389e-05 0.370602982708195 19.9637590183169
"2754" "YMR099C" 7.90699939305491e-06 1.87827124289634e-05 0.36568713251081 19.960224453172
"2755" "YLR387C" 7.94255576705827e-06 1.88603266163685e-05 0.38721914802345 19.9516457957397
"2756" "YML119W" 7.96922158813409e-06 1.89167807073923e-05 0.584419082727318 19.9452374160991
"2757" "YGL203C" 8.00522125200933e-06 1.89953418319351e-05 -0.355309632395368 19.9366199745504
"2758" "YDL129W" 8.11234185636001e-06 1.92425454765436e-05 0.780722024117848 19.9112061643414
"2759" "YDR323C" 8.11765881231362e-06 1.92481783074142e-05 0.76506183027442 19.9099535354536
"2760" "YML036W" 8.24234103767235e-06 1.95367373436422e-05 -0.66816905511365 19.8808132374519
"2761" "YLR398C" 8.36946574954182e-06 1.98308746590013e-05 -0.36377855295806 19.8515542136915
"2762" "YEL049W" 8.38271219352332e-06 1.98550699384611e-05 1.71971876861876 19.8485311178526
"2763" "YDR158W" 8.41201189459061e-06 1.99172572618211e-05 -0.381742626843937 19.8418613578251
"2764" "YOL057W" 8.54620763680115e-06 2.02276737915894e-05 0.389799294362199 19.8116082192871
"2765" "YIL169C" 8.78175869538776e-06 2.07776728337167e-05 0.358899116607702 19.7596409236276
"2766" "YLR018C" 8.83948309814757e-06 2.09066877903404e-05 -0.407995184153628 19.7471192812829
"2767" "YHR072W" 8.85387835165812e-06 2.09331666702376e-05 -0.350052686388134 19.7440094358776
"2768" "YFL037W" 8.89575244999094e-06 2.10245709999425e-05 -0.372839718526742 19.734992038684
"2769" "YDR524C-B" 8.90247133685818e-06 2.10328521075212e-05 -0.565205179441982 19.7335491255032
"2770" "YGR023W" 8.90855651122667e-06 2.10396305763339e-05 0.636266158241518 19.732243248327
"2771" "YOR099W" 8.94106442670468e-06 2.1108785088236e-05 -0.39896890138113 19.7252821922908
"2772" "YER170W" 9.24460564854024e-06 2.18175361301408e-05 0.6720948491395 19.6614835980342
"2773" "YHR098C" 9.40990839344838e-06 2.2199646848157e-05 -0.386941087274505 19.6276190394973
"2774" "YCR087W" 9.42757330844682e-06 2.22333037432801e-05 -1.05392886536245 19.6240355209777
"2775" "YGL136C" 9.47524829826225e-06 2.23345687441079e-05 0.542690378405079 19.6143976820826
"2776" "YIL086C" 9.47734069606292e-06 2.23345687441079e-05 2.31843866979426 19.6139758050564
"2777" "YLR246W" 9.49419046920123e-06 2.23662203995371e-05 0.662667237092939 19.6105818959647
"2778" "YGL153W" 9.51869735292343e-06 2.24158812393179e-05 0.64336488829102 19.6056564580285
"2779" "YLL051C" 9.53802622791574e-06 2.24533168704659e-05 -0.663688590735393 19.6017806784943
"2780" "YBL100C" 9.57250671403918e-06 2.25263809076418e-05 0.901164862971885 19.5948862751256
"2781" "YBR136W" 9.68241333746698e-06 2.27768241832826e-05 0.451856573850689 19.5730755890877
"2782" "YLR198C" 9.79696660702808e-06 2.30380142139388e-05 -1.37696708712045 19.55060577502
"2783" "YNL199C" 9.80057476497284e-06 2.30382177910357e-05 0.385924128618539 19.5499023215099
"2784" "YPL256C" 9.92464241063508e-06 2.33214837106231e-05 -0.341644589722676 19.5258707307734
"2785" "YOR250C" 9.95875949201265e-06 2.33932512017044e-05 0.532803817644673 19.5193152048561
"2786" "YKL191W" 1.00140661764369e-05 2.35147239505564e-05 -0.349439451970281 19.5087358974027
"2787" "YDR212W" 1.02471291734733e-05 2.40533616981924e-05 -0.373399088574548 19.4647898117803
"2788" "YGR227W" 1.03922127739244e-05 2.43851707198756e-05 -0.454927243217275 19.4379370130176
"2789" "YMR236W" 1.0435020945504e-05 2.44768400951909e-05 -0.458906551340204 19.4300857508106
"2790" "YNR015W" 1.04986061650471e-05 2.46171618393327e-05 -0.471470853316636 19.4184833531479
"2791" "YKL152C" 1.09232927114663e-05 2.56037910850635e-05 -0.526965435466305 19.3427545036766
"2792" "YGL170C" 1.09354084305316e-05 2.56230092953216e-05 1.56688498115872 19.3406376914919
"2793" "YNL318C" 1.10135169955863e-05 2.57967877497765e-05 3.29830192975916 19.3270471334738
"2794" "YCL019W" 1.10664339990625e-05 2.59114571302315e-05 -0.484436605856954 19.3178946841334
"2795" "YGR281W" 1.11778439064571e-05 2.6162953429711e-05 0.417237268113892 19.2987681984298
"2796" "YLR262C-A" 1.11884535705425e-05 2.61784203356542e-05 -0.452054967649119 19.2969567592844
"2797" "YIR021W" 1.12178752907584e-05 2.62378763504261e-05 -0.761975358571148 19.2919424563925
"2798" "YPR198W" 1.13010652075184e-05 2.6423005213576e-05 -0.460365036539846 19.2778356519616
"2799" "YDR350C" 1.14487930376861e-05 2.67588438915836e-05 0.47069646968078 19.2530400147541
"2800" "YNL275W" 1.16040358346913e-05 2.71120008680538e-05 0.504463310556922 19.2273268566978
"2801" "YLR308W" 1.16619860406709e-05 2.72376696458654e-05 3.29951971267147 19.2178168974266
"2802" "YDR460W" 1.19440181478366e-05 2.78864263822795e-05 0.547022255909651 19.1722010845951
"2803" "YGL262W" 1.19988191836367e-05 2.8004379271977e-05 1.13230347653239 19.1634631924504
"2804" "YOR365C" 1.21718922465849e-05 2.8398187973309e-05 0.785478709500453 19.1361279458306
"2805" "YLR305C" 1.2193194504473e-05 2.84377463273664e-05 -0.371222517350401 19.1327904661063
"2806" "YOL009C" 1.22111702815316e-05 2.84695210198787e-05 0.654492988854969 19.1299787067616
"2807" "YPR003C" 1.23039159420985e-05 2.86755319177799e-05 0.439302822407365 19.1155372209341
"2808" "YNL085W" 1.23314149785663e-05 2.87293863211469e-05 -0.356669713986769 19.1112763349018
