"" "gene.id" "p.value" "q.value" "log.fc" "test.stat....voomTTbl.t"
"3823" "YHR071C-A" 0.0165202348450147 0.0265150579872635 -0.629419234608542 -2.74448794675966
"3824" "YFR027W" 0.00855567306662965 0.0146250262818661 0.356644572243712 3.08522174512784
"3825" "YMR325W" 0.0370546281961301 0.0552540368538806 1.85753669327875 2.31882783859907
"3826" "YGL015C" 0.0414493111245477 0.0609762521647832 1.89819969004014 2.25863177227868
"3827" "YMR004W" 0.00546348988308592 0.00968621973310246 0.286566763126146 3.3166463859816
"3828" "YER088C-A" 0.0166142467105754 0.0266525928789925 -0.701797500797239 -2.74153420010155
"3829" "YPR133C" 0.00478328261084859 0.00857321502470452 0.221631018096784 3.3853023792701
"3830" "YLR318W" 0.00775718294570197 0.0133721978473735 0.475554545350938 3.13578251262708
"3831" "YFR032C-B" 0.0340094561313914 0.0512059521315448 1.26400897588875 2.3646531376057
"3832" "YDR430C" 0.00480028230993208 0.00859661836068319 -0.231364344708163 -3.38346975494904
"3833" "YER098W" 0.00707833769726148 0.0122763746594604 0.36916281765374 3.18303164498703
"3834" "YPL128C" 0.00599417357122419 0.0105612398338133 -0.304995850268352 -3.26880542725526
"3835" "YGR093W" 0.00584288119045701 0.0103196891868169 -0.332848811477682 -3.28199693962986
"3836" "YGL177W" 0.0443734114785062 0.0650030635903458 1.50955356986471 2.22183606092927
"3837" "YKL063C" 0.00741030005762285 0.0128113591376767 -0.336384051077133 -3.15938634861765
"3838" "YBL084C" 0.00614627700203521 0.0108086000607371 0.327378908989084 3.25587556997944
"3839" "YER129W" 0.00491969545876267 0.0087936195877665 -0.244323923782854 -3.3707778751956
"3840" "YDR225W" 0.00462717186904795 0.00832305701603291 0.211219429887875 3.40244503755369
"3841" "YFL013W-A" 0.0166222224008391 0.0266525928789925 0.690764238727739 2.74128436584146
"3842" "YGL198W" 0.0085867618950264 0.0146555169103216 -0.397436899344618 -3.08334957157872
"3843" "YMR057C" 0.0397449583688179 0.0588527654252618 1.62970688057981 2.28122559857116
"3844" "YOL133W" 0.0101555989506449 0.0170616148780481 -0.490537601126145 -2.99669195372565
"3845" "YGR017W" 0.00596140509552084 0.010509165220937 -0.26129312621364 -3.27163402510293
"3846" "YOR248W" 0.0292476328404833 0.04462173834945 -0.979603902176365 -2.44481907556331
"3847" "YBR141C" 0.00966425120983192 0.0163157500425085 -0.372709132112348 -3.02231262422429
"3848" "YLR204W" 0.00635106010102736 0.0111181790690182 0.354448844015143 3.23896516445884
"3849" "YOR011W" 0.00632020770070805 0.0110760243177155 -0.365882099374482 -3.24147761043822
"3850" "YLL013C" 0.00585620187183068 0.0103404244657264 0.25055262326265 3.28082180381031
"3851" "YGR271W" 0.00537051541414894 0.00953948190045137 -0.237830646105826 -3.32550635560002
"3852" "YAL053W" 0.00493796979851302 0.00882070178751123 0.314956238300599 3.36886298156739
"3853" "YOR141C" 0.00530861545483002 0.00944234972960793 0.238757518599915 3.33149097502795
"3854" "YDR482C" 0.0112585927887769 0.0187161481898178 0.464384031164104 2.94338686875292
"3855" "YCR049C" 0.0203831349280928 0.0321587334977029 -0.847265417951952 -2.63484862690579
"3856" "YMR252C" 0.0130907462241654 0.0214958990458057 0.509172463187046 2.86532376987003
"3857" "YGR038W" 0.00754489927636461 0.013030288032201 -0.408342207382284 -3.15009908572882
"3858" "YLL050C" 0.00517429270132209 0.00922098143613433 -0.225636260256887 -3.34472252610719
"3859" "YAR010C" 0.0160426192669992 0.0258308676457565 -0.627413872916869 -2.75975286385147
"3860" "YPR050C" 0.0271575176651596 0.041646619916895 -0.956948323961941 -2.48403842770047
"3861" "YHR095W" 0.0403408483695127 0.0595464417945289 1.54631266523718 2.2732237993467
"3862" "YDL064W" 0.00807642157830886 0.0138749868606346 -0.352755832270766 -3.11497224107397
"3863" "YNR040W" 0.00883916236871914 0.0150431322102395 -0.461098665687771 -3.06839502577217
"3864" "YBR163W" 0.00717591244121843 0.0124390087945021 -0.33692305967226 -3.175968460253
"3865" "YLR385C" 0.0224138677677553 0.0350541532241586 -0.795223620921065 -2.58508949035491
"3866" "YOL034W" 0.00577823039650525 0.0102082590477822 0.289695186419785 3.28773881378768
"3867" "YJL195C" 0.0285498073248418 0.0436385139063354 -0.90804938211409 -2.4576052489734
"3868" "YHR199C" 0.00638987087946515 0.0111771484741874 0.301672818674661 3.23582193851183
"3869" "YGL166W" 0.0112246434915098 0.0186706376103374 0.600736855601712 2.94494896562922
"3870" "YPR200C" 0.0265951531173695 0.0408320797216219 0.878785223499121 2.49508638626489
"3871" "YGL251C" 0.0080232391791633 0.0137944890171055 0.395840224516138 3.11838148541371
"3872" "YHR172W" 0.00721018841750314 0.0124851912724472 -0.313655658510744 -3.17351006682038
"3873" "YJL115W" 0.00575668581576218 0.0101729439780433 0.235981185088124 3.28966659728344
"3874" "YPL144W" 0.0117181077715956 0.0194223108795992 -0.469950281376717 -2.92268962448057
"3875" "YKR012C" 0.014960642385225 0.024240166138374 0.527489085875423 2.7960486814224
"3876" "YBR086C" 0.00523998629724302 0.00933296769849273 -0.239974756528838 -3.33820873436459
"3877" "YBR038W" 0.00564232373102657 0.00998263549216671 -0.266594582238521 -3.30002237407547
"3878" "YER003C" 0.00530462362627237 0.00943781554611744 -0.222999213449337 -3.33187931730947
"3879" "YLR227C" 0.00888343374317241 0.0151106145470187 0.348152801115415 3.06581583570765
"3880" "YMR001C" 0.00633672777002434 0.0111020013581948 -0.256815932011834 -3.24013078482463
"3881" "YLL059C" 0.0328067200892881 0.0494975929022423 1.13066802912312 2.38383756327112
"3882" "YGL026C" 0.00520234000565215 0.00926843908414389 -0.220510281284362 -3.3419314056201
"3883" "YOL026C" 0.0110478296550247 0.0184139876695979 0.516671160879822 2.95316094126425
"3884" "YOR373W" 0.00681147040252683 0.0118575410785871 0.279825494670521 3.20285827960161
"3885" "YOR273C" 0.00542846306393328 0.00963195154983769 0.421925238306712 3.31996634223365
"3886" "YLR135W" 0.00817690145390168 0.0140328670806466 0.313482856228498 3.1085916367088
"3887" "YJL127W-A" 0.0538759592904055 0.0775140808616303 -1.93650547203213 -2.11625161202361
"3888" "YCL001W" 0.00643348732815485 0.0112478070948525 -0.306447837074297 -3.23231224663943
"3889" "YNR005C" 0.0361985151080718 0.0540787133676652 1.35040343194228 2.33133816376489
"3890" "YER059W" 0.00810734921461412 0.0139208080215238 0.319700209826573 3.11299990712511
"3891" "YFL064C" 0.0134489458639013 0.0220232800604861 0.488705916310196 2.85132971293585
"3892" "YDR423C" 0.00793253734134844 0.0136564892860793 0.328376067914011 3.12424821068732
"3893" "YKL164C" 0.00541512084253991 0.0096134926870817 -0.247827173176573 -3.32123662510625
"3894" "YJL220W" 0.0429570296372922 0.0630241955342375 1.44093355022057 2.23936429050952
"3895" "YLR465C" 0.0528646461091591 0.0761595496247785 -1.63162037081961 -2.1266216976996
"3896" "YFL036W" 0.0056207645266203 0.00995156739733424 0.273334962528467 3.30199820116933
"3897" "RDN5-6" 0.0354092132639376 0.0530692034759862 -1.32794479554846 -2.34312381593888
"3898" "YHL009W-B" 0.0193807899070622 0.0307218627506665 0.817558746921105 2.66121338503419
"3899" "YLR292C" 0.00748139229453707 0.0129274348628794 -0.300247228623939 -3.15446024009739
"3900" "YOR089C" 0.00658766695775085 0.0114985371498415 0.30275514129009 3.22009402227993
"3901" "YDR328C" 0.00598430010648158 0.0105466840777485 0.231004328471946 3.26965607609192
"3902" "YIL008W" 0.0108938085632002 0.0181804325562386 -0.373999911262877 -2.96042099156072
"3903" "YLR120C" 0.00643370439451822 0.0112478070948525 0.38214967154998 3.23229483958031
"3904" "YFL008W" 0.00586062299482504 0.0103454386487171 0.278630610675797 3.28043236987146
"3905" "YGL058W" 0.00918942950120277 0.0155831167918593 -0.330225838330996 -3.04833086763645
"3906" "YGR039W" 0.0329552948337059 0.0496873793044719 0.949840028584521 2.38143171558067
"3907" "YGL044C" 0.00779319943714256 0.0134290827925027 0.290472723748615 3.13339237684002
"3908" "YPR176C" 0.00706420214185296 0.0122551075078234 0.253620796443075 3.18406294304557
"3909" "YLR107W" 0.0079462134819695 0.0136692423347474 0.303870872741417 3.1233593496968
"3910" "YOR280C" 0.00881827247399091 0.0150153926405124 0.321338072615006 3.06961650758572
"3911" "YLR215C" 0.00900814198430197 0.0153028472763707 -0.313309949774155 -3.05861864188689
"3912" "YNL287W" 0.00569434693217261 0.0100655005755939 -0.224239290165971 -3.29528566543804
"3913" "YPR189W" 0.0061828886246317 0.0108645229994665 -0.260345220097702 -3.25281122945092
"3914" "YGR045C" 0.0491116145491344 0.0713181314939927 1.43092277878397 2.16679550380085
"3915" "YFR010W-A" 0.0429419717139563 0.0630162357453347 1.15038133480553 2.23955354599344
"3916" "YLR363W-A" 0.0133489310439788 0.0218814098946903 -0.512454557149623 -2.85519978912463
"3917" "YER093C-A" 0.0149685018919021 0.0242442643128787 0.608445380483687 2.79577585971683
"3918" "YNL251C" 0.00623727831318948 0.0109440473558249 0.283218422510424 3.24829230109662
"3919" "YIR015W" 0.014241880511627 0.0231651870480019 0.440776979368172 2.82161293369343
"3920" "YKL039W" 0.00609645676818941 0.0107270091924409 -0.221750163631993 -3.26007497048493
"3921" "YOR125C" 0.0110058141398179 0.0183533102479452 0.433507250364816 2.95513143278196
"3922" "YCL068C" 0.0321195440643817 0.0485616032514872 0.855171486072471 2.39510196798309
"3923" "YLR226W" 0.00975591063761534 0.0164492699462061 -0.339706313310781 -3.01743653561131
"3924" "YJR159W" 0.0162853414173463 0.0261958946526382 0.49858756953168 2.75194053056056
"3925" "YLR156W" 0.0328983422955319 0.0496129449740364 0.969974145246201 2.38235271342199
"3926" "YOR056C" 0.00647664971852772 0.0113198617308598 -0.230537340654338 -3.22886247024354
"3927" "YCR023C" 0.00694053354758436 0.0120597531124295 -0.266512957046018 -3.19317450176501
"3928" "YML083C" 0.021760527433051 0.0341220926335139 -0.600829574094874 -2.60060377931998
"3929" "YDR363W" 0.0106311524196845 0.0177738305978982 0.355960606833607 2.97303934493488
"3930" "YDL012C" 0.0133524728592094 0.0218817328268907 -0.432311562580515 -2.8550622516953
"3931" "YOL150C" 0.0404926949577388 0.0597570968674773 1.1631013763081 2.27120262654416
"3932" "YKL017C" 0.00889150459119757 0.0151204114987301 0.291988082146652 3.06534701707418
"3933" "YEL006W" 0.00803282792531724 0.0138073463708422 -0.254321620374275 -3.11776513995407
"3934" "YDR254W" 0.00875718867165177 0.0149230341989961 0.296712255647385 3.07320480607474
"3935" "YPL129W" 0.00695420304140578 0.0120802964144654 -0.232259737786415 -3.19215942662811
"3936" "YML003W" 0.0170736579533059 0.0273273846529772 0.533342332216741 2.72733116047662
"3937" "YMR282C" 0.00753744694308551 0.0130208550044007 -0.293507631265257 -3.1506089511591
"3938" "YPL264C" 0.00991285618077864 0.016679502349448 -0.308535676668708 -3.00919197287605
"3939" "YMR047C" 0.0062262968390243 0.0109319468386734 -0.241952921366548 -3.24920149914948
"3940" "YMR007W" 0.0380746396221041 0.0566100664563193 1.14888848635487 2.30427577600216
"3941" "YOR015W" 0.0151964830769841 0.0245773528528134 0.451473347350716 2.78792266887519
"3942" "YOL164W-A" 0.0524349824614693 0.0755738390092382 1.57087068784335 2.13108355144532
"3943" "YJL005W" 0.00622940323432174 0.0109344663157856 0.231297660815918 3.24894414597963
"3944" "YDR199W" 0.0256837277335024 0.039581377345718 0.695132155669852 2.51347870084971
"3945" "YFL068W" 0.0180503424287166 0.0287592158228601 0.489221970277611 2.69833767351076
"3946" "YLL018C-A" 0.0259069783459242 0.039869078414264 0.797607629683219 2.50891609541418
"3947" "YOR321W" 0.00834043812337138 0.0142985183970376 -0.25884179979884 -3.0983720261041
"3948" "YJL214W" 0.0171291184655241 0.0274049139157395 0.514470541532608 2.72564189621185
"3949" "YNL017C" 0.0669227690821499 0.0944163802750538 1.56054092169704 1.99655325171485
"3950" "YDL140C" 0.00614778367869195 0.0108086000607371 -0.228253991494054 -3.25574910276137
"3951" "YJR090C" 0.0068878876651996 0.011971456191747 -0.221433107803434 -3.1971026659024
"3952" "YDR319C" 0.0104149294987397 0.0174480073702318 0.345533299370654 2.98366086164797
"3953" "YLR101C" 0.0235654731056071 0.0366362464488787 0.75034922915937 2.55878023388272
"3954" "YPL216W" 0.00819832722936249 0.0140659472159689 0.296628727368412 3.1072411809379
"3955" "YLR361C" 0.00794365765342753 0.0136684398655242 0.248207895046073 3.12352534613499
"3956" "YJR045C" 0.0062708158004215 0.0109953569998278 0.210606268543319 3.24552550139656
"3957" "YIL022W" 0.00659555566287964 0.011509235835305 -0.226430694515396 -3.21947659092441
"3958" "YDL247W" 0.0149990545299159 0.0242820625426156 0.556365324853018 2.79471664040629
"3959" "YJL119C" 0.0618927030659256 0.0878443362056779 -1.59928066576759 -2.03991001393273
"3960" "YKL116C" 0.00916547093451417 0.0155499250138983 -0.271174867744918 -3.04967885094337
"3961" "YHR136C" 0.046046564166749 0.0672553299350015 1.30036365076425 2.20179598600904
"3962" "YIR044C" 0.0340216527134957 0.0512125292341667 -0.878466666723962 -2.3644619271053
"3963" "YER152C" 0.00794199278379433 0.0136684398655242 -0.284624851478906 -3.12363350504723
"3964" "YPL120W" 0.00968384526340354 0.016339158748834 0.364057683498228 3.02126641593406
"3965" "YCR094W" 0.00883314286221146 0.0150367995328096 -0.293196010920716 -3.06874670589356
"3966" "YFR031C" 0.00705196140977108 0.0122403639009611 -0.233994214567313 -3.18495766685738
"3967" "YFL034C-B" 0.0105039326409547 0.0175701169361099 -0.332983056829787 -2.97926255021336
"3968" "YMR109W" 0.00681103960732399 0.0118575410785871 -0.206167999071145 -3.20289090907033
"3969" "Q0070" 0.0709715452649143 0.0995915592284576 1.55575097548363 1.96377761381803
"3970" "YIL100W" 0.0709715452649143 0.0995915592284576 1.55575097548363 1.96377761381803
"3971" "YLR012C" 0.0709715452649143 0.0995915592284576 1.55575097548363 1.96377761381803
"3972" "YDR034C" 0.00684794003529738 0.0119083529268781 -0.25148733355183 -3.20010343881232
"3973" "YBR107C" 0.0143268317193557 0.023285995803236 -0.470954873221416 -2.81852624271349
"3974" "YIL176C" 0.0393495454222942 0.0583332712786424 -1.1582445581011 -2.28659820966798
"3975" "YDL160C" 0.00954217987797966 0.0161179810900447 -0.318970477120276 -3.0288783284263
"3976" "YGR109C" 0.020154618351386 0.0318635846434913 -0.545336606943771 -2.64074655859621
"3977" "YPL091W" 0.00681394940330315 0.0118587009833491 -0.218010320939222 -3.20267055420397
"3978" "YOR286W" 0.00889591693292677 0.0151239835174654 -0.322727518846744 -3.06509089229474
"3979" "YBL047C" 0.00661700195405268 0.0115405030081079 0.207338521463015 3.21780176634822
"3980" "YKL053C-A" 0.0140490121063017 0.0228970197307987 -0.402960171324241 -2.82868849274788
"3981" "YHR101C" 0.0130016924427389 0.0213764945866796 0.398457493079618 2.86886142607139
"3982" "YNL090W" 0.0176668598651907 0.0281894139605066 -0.462187689610286 -2.70953455533051
"3983" "YDR108W" 0.00916485736965552 0.0155499250138983 -0.300438984162048 -3.04971341797504
"3984" "YOL156W" 0.0176153646087011 0.0281282985587181 0.623915345143073 2.7110561457973
"3985" "YIL082W" 0.0672996535428477 0.0948702136332719 1.53960781426122 1.99342663971971
"3986" "YDR315C" 0.0140253148084274 0.0228640940634767 0.38864611797616 2.829564428787
"3987" "YKR051W" 0.0106458963776149 0.0177939330869587 0.291039546642094 2.9723228896691
"3988" "YKR004C" 0.0129183881647507 0.0212502125657025 0.407972286746561 2.87219235936722
"3989" "YEL045C" 0.0600375218974179 0.0854395188716354 1.29670616121926 2.05672512341616
"3990" "YML011C" 0.0166222055493358 0.0266525928789925 0.429790581187352 2.74128489358221
"3991" "YBR014C" 0.00940927091543192 0.0159222582329942 0.289570930351456 3.03612245506535
"3992" "YDL065C" 0.00764412120576758 0.0131842449059139 0.243139432416704 3.14335811751251
"3993" "YJL088W" 0.00677915179029843 0.0118075641672344 -0.294382981870824 -3.20531191903591
"3994" "YHR135C" 0.00705719072190883 0.0122461914330842 0.197621163469835 3.18457524585135
"3995" "YLR283W" 0.0125719777514346 0.0207272879157977 0.345278612122488 2.88627451925725
"3996" "YOL029C" 0.0138234821254287 0.022563178658821 -0.34492930122831 -2.837084405182
"3997" "YKL071W" 0.0171787539062243 0.0274776058813005 0.429674865744757 2.72413458373812
"3998" "YFR048W" 0.00982146656182474 0.0165512710580776 -0.277831072374958 -3.01397690394227
"3999" "YBL100W-C" 0.066644956762886 0.0941056134562488 1.45078479105705 1.99886833514135
"4000" "YFL010W-A" 0.0201675690782608 0.0318763558613149 -0.476890240037478 -2.64041057133075
"4001" "YDL217C" 0.0112605868656562 0.0187161481898178 -0.297861823150339 -2.94329526089736
"4002" "YBL102W" 0.00863580035851928 0.0147315269740373 0.249349052356305 3.08041013817065
"4003" "YIL129C" 0.0073347023175144 0.01269408004264 -0.237186012661669 -3.1646766919046
"4004" "YAL047W-A" 0.0767157749495894 0.106963895933549 1.65471522741214 1.92009537550783
"4005" "YCL051W" 0.0101971236335529 0.0171181890712608 0.274865858432322 2.99458335758107
"4006" "YAR007C" 0.00746381240387899 0.0129004651905354 0.22320436161243 3.15567401903393
"4007" "YCR085W" 0.0548514852351293 0.0787444407303524 -1.36483970836606 -2.10641878325384
"4008" "YNL146C-A" 0.0667261003763013 0.0941795358493556 -1.44565384513479 -1.99819122909654
"4009" "YGL173C" 0.00704740939804123 0.0122357092043487 -0.238716179104857 -3.18529078752879
"4010" "YLL067C" 0.0107818005548155 0.0180072859917292 0.278748977617014 2.96576476720002
"4011" "YDR376W" 0.0094341641986623 0.0159561277630943 -0.243375189194729 -3.0347579588869
"4012" "YNL245C" 0.0133565485916559 0.0218829303497654 0.407383210273585 2.85490402537906
"4013" "YPL130W" 0.0660133565698504 0.0933346398703179 2.24457951752644 2.00416479013385
"4014" "YNL285W" 0.0747647532364763 0.104510900784835 1.67573270299572 1.93458724297638
"4015" "YOR343C" 0.0510066604372623 0.0737263748520923 1.37863600117614 2.14616511537979
"4016" "YLR130C" 0.00857249168598702 0.0146426215691193 -0.671640057077163 -3.08420808644665
"4017" "YCR086W" 0.0161194445441836 0.0259417973451535 0.512530288946402 2.75726769411776
"4018" "YOR384W" 0.0104673630617173 0.0175179046174864 0.339042700729138 2.98106524159969
"4019" "YNL307C" 0.00756284585267964 0.0130578351987939 -0.203091346890844 -3.14887329672206
"4020" "YLR140W" 0.0402956765688409 0.0594931880192636 1.09987538757423 2.27382645224563
"4021" "snR80" 0.0755925192966912 0.10553270619696 -1.45223039598188 -1.92839717888273
"4022" "YAL024C" 0.0103639796823585 0.0173670991500998 -0.285884974633239 -2.98619546436942
"4023" "YOR124C" 0.00757607245362141 0.0130772205782563 0.257215246126925 3.14797174881875
"4024" "YML109W" 0.00857787443311725 0.0146479912663673 0.226624689619761 3.08388408621648
"4025" "YNR017W" 0.00850135424782947 0.0145400939841308 -0.290491583105474 -3.08850914253188
"4026" "YGR249W" 0.0234077899263698 0.0364084074413483 0.569195528166275 2.5623081472277
"4027" "YDL173W" 0.00887281687991615 0.0150964806315764 0.307868541603109 3.06643319256059
"4028" "YGL093W" 0.0084314217405581 0.0144318056061567 0.268610803136003 3.0927724135912
"4029" "YGL151W" 0.0084582848086173 0.0144702142306418 -0.230835494836513 -3.09113061994866
"4030" "YLL066C" 0.00950718482937408 0.0160713186443838 0.303354743256129 3.03077594918231
"4031" "snR36" 0.079404960221715 0.110407491980969 -1.27941109193157 -1.90066031241051
"4032" "YLL009C" 0.0160043478097964 0.0257882865447508 -0.389125368407929 -2.76099523397308
"4033" "YDR246W-A" 0.075947491847533 0.10600565215843 1.60789787445535 1.92576157063882
"4034" "YNL253W" 0.0110860092271828 0.0184588120041307 0.304468980555573 2.95137677116217
"4035" "YBR060C" 0.0101941248522547 0.0171175474290171 -0.305686265608275 -2.99473534831159
"4036" "YHR043C" 0.0119181674042976 0.0197289847336729 0.395047897097892 2.91392807036717
"4037" "YIL093C" 0.0104314303026497 0.0174667051548335 -0.314970504854811 -2.98284262852427
"4038" "YNL227C" 0.011419635727937 0.0189471654412592 -0.320428486887746 -2.93603974212007
"4039" "YJR056C" 0.0176297634267526 0.0281370852251318 0.458681994167445 2.71063025012205
"4040" "YEL009C-A" 0.076307690927904 0.106462980177084 1.32734790705968 1.92309859084007
"4041" "YBR221C" 0.0076670393179318 0.0132202876167395 0.194895301155284 3.14181351558047
"4042" "YPL088W" 0.0154374958694176 0.0249424791251494 0.59503755894725 2.77974525470492
"4043" "YML034C-A" 0.0237297350244334 0.0368653352006276 0.529483265055119 2.55512932426261
"4044" "YDL209C" 0.0132049757839276 0.0216562926995374 0.298709448384041 2.86082055063919
"4045" "YPL269W" 0.0135069607496783 0.0220906343060989 -0.310715258623204 -2.84909778635098
"4046" "YKR055W" 0.0135977722670759 0.0222335981432668 0.321159880911243 2.84562299160069
"4047" "YLR329W" 0.0375765573260793 0.0559712745963594 0.806744322825162 2.31133488153532
"4048" "YNL174W" 0.025189472398961 0.0389297255927244 -0.599348444961562 -2.52371742088487
"4049" "YLR394W" 0.012522083812732 0.0206502324937969 0.339961806993158 2.8883342440625
"4050" "YPL140C" 0.0102071291413544 0.0171305897492921 0.270755939523237 2.99407655711156
"4051" "YLR250W" 0.00926601422519997 0.01570421374644 0.223751729902932 3.04404527835038
"4052" "YGR224W" 0.0159822114372762 0.0257639325355313 0.370268393005595 2.76171515490618
"4053" "YOR053W" 0.0536763888570646 0.0772439366262465 1.040714503545 2.11828358330568
"4054" "YGR021W" 0.0111909594290165 0.0186240795178392 -0.260956444826511 -2.94650348294983
"4055" "YOR191W" 0.00825675068461615 0.0141624706289352 0.198039770865093 3.10357656965453
"4056" "YCL026C-A" 0.0543275448620733 0.0780552198266516 -0.906772666500246 -2.11167943224971
"4057" "YAR031W" 0.0248201078689202 0.0384042444840294 0.574128038499681 2.53149628741835
"4058" "YBR200W" 0.00958024228654686 0.0161780962928729 0.252409632940393 3.02682220763018
"4059" "YMR287C" 0.0101401583010257 0.0170400502453918 -0.267522242039288 -2.99747820052444
"4060" "YOR200W" 0.0345119560361243 0.0518551254911173 -0.63568086076715 -2.35682883526183
"4061" "YDR237W" 0.00986840196099175 0.0166218037149351 -0.286104193205407 -3.01151399286399
"4062" "YLR086W" 0.00850363093501728 0.0145401865072878 0.25572087688896 3.08837093718096
"4063" "YAL021C" 0.00890899614850207 0.0151422844384257 -0.247266970031013 -3.06433242000342
"4064" "YOL036W" 0.00902775553777352 0.0153321850280671 0.228980442317315 3.05749572327093
"4065" "YLR315W" 0.0269797837420623 0.0413996668377312 0.515090090851984 2.48750612742043
"4066" "YKL032C" 0.00873106965635443 0.0148862803471125 0.220099280588269 3.07474674384241
"4067" "YAL051W" 0.00989161240834323 0.0166526011069003 0.226093208653935 3.01030032772029
"4068" "YJL126W" 0.0149720005845353 0.0242442643128787 0.340164637903928 2.79565445719298
"4069" "YOR205C" 0.0112958706145705 0.0187652578873845 -0.289067631060575 -2.94167697376763
"4070" "YPR124W" 0.010005267002144 0.0168220140652855 0.823756410585014 3.00439786499022
"4071" "YDL001W" 0.0119625761854891 0.0197974129535719 0.322438499654006 2.91200290629619
"4072" "YGR278W" 0.0130244972100134 0.021397855536893 0.316054536580723 2.86795323974099
"4073" "YHR114W" 0.00989177742302271 0.0166526011069003 0.232752519365456 3.01029170928579
"4074" "YCL020W" 0.0562810170683229 0.080584463484563 -1.23952087001999 -2.09229957488058
"4075" "YMR176W" 0.00914758356406402 0.0155276314675939 0.217914878776387 3.05068753503714
"4076" "YJR046W" 0.00936231192421665 0.0158506045525232 0.225526287374912 3.03870624660421
"4077" "YBR185C" 0.0116329415690371 0.019286037441622 0.279961654550645 2.92646438004759
"4078" "YMR194C-A" 0.0618511985562817 0.0878104472559017 -1.0283080867615 -2.04028108447457
"4079" "YOR217W" 0.00923525974269301 0.0156561464723238 -0.209996800138281 -3.04576201806348
"4080" "YBL086C" 0.0120548644521805 0.0199299780758567 0.346021652347362 2.90802458722878
"4081" "YNL143C" 0.0751881675010456 0.105013021304834 1.38682452561832 1.93141318172299
"4082" "YLR222C-A" 0.0682134854579933 0.0960509302337908 -1.07201844839925 -1.98591175151214
"4083" "YCR028C" 0.0106855710404684 0.0178556847373548 -0.235467085755931 -2.97039984151047
"4084" "YNL019C" 0.0413918866977655 0.0609191727281849 0.71362135125727 2.25937861477077
"4085" "YIL076W" 0.00918979892739118 0.0155831167918593 -0.213877211858097 -3.04831010992544
"4086" "YJL062W-A" 0.0144422061768094 0.0234560359505181 0.364562313716418 2.81436279836612
"4087" "YOR009W" 0.0191273728691638 0.0303422098230042 0.388122813381673 2.66808916207302
"4088" "YML010W" 0.00845651627699525 0.0144702142306418 -0.228275043709043 -3.09123854777763
"4089" "YNR004W" 0.0347142560642766 0.0521231726354137 -0.660068141801176 -2.35370946610228
"4090" "YHR102W" 0.00992903412131697 0.0167024276733493 0.288054732315509 3.00834949776872
"4091" "YNL201C" 0.0109022353378561 0.0181898555420184 -0.342402740670089 -2.96002116190125
"4092" "YHR056C" 0.00951760942652396 0.0160847845177783 0.219169725960604 3.03020994685179
"4093" "YDR340W" 0.0999042410553314 0.135878075880245 1.31909104402972 1.76942989031211
"4094" "YMR051C" 0.0999042410553314 0.135878075880245 1.31909104402972 1.76942989031211
"4095" "YPL178W" 0.0110690652535276 0.0184381509135133 -0.240466704227876 -2.95216782877922
"4096" "YAR030C" 0.0802669062220062 0.111487494799228 -1.21576602982213 -1.89455726060807
"4097" "YKL031W" 0.0580345590797652 0.0829137552958776 1.09878083264821 2.07542797791861
"4098" "YKL160W" 0.00985268979390345 0.0165996128333032 -0.222321153946761 -3.01233718433731
"4099" "YOL130W" 0.00952424258568414 0.0160918375505025 -0.317975093439145 -3.02985012058333
"4100" "YOL027C" 0.00872221158745701 0.0148750542766277 0.188068573126681 3.07527072280456
"4101" "snR46" 0.0593051324859679 0.0845075531960797 -1.12394888526509 -2.063495953763
"4102" "YDR170W-A" 0.0954158527842725 0.130288146298207 1.31612216336638 1.79594648939056
"4103" "YER082C" 0.00968560954264419 0.016339158748834 -0.245941504019612 -3.02117231683452
"4104" "YHR189W" 0.0247319857907853 0.0382950653356964 0.440308251417827 2.5333686517519
"4105" "YLR073C" 0.0221064682539238 0.034614771497647 -0.453671905987448 -2.59233365726117
"4106" "YDR128W" 0.00967519772204961 0.0163300163822623 0.216236170080498 3.021727884992
"4107" "YDR351W" 0.0103065079950884 0.0172885064881714 0.275308596340523 2.98906937217748
"4108" "YNL331C" 0.0174060419537733 0.0278207491965759 0.365326522922614 2.71728629417786
"4109" "YLR205C" 0.0104789942594853 0.017532885024438 0.354373419798449 2.98049120790946
"4110" "YFL038C" 0.00877329302987217 0.0149465841149541 0.192914767781222 3.07225636277559
"4111" "YHL009C" 0.0174307659673705 0.0278534613968095 0.368137704378175 2.71654662418762
"4112" "YGL075C" 0.0198589504970727 0.0314265249520681 0.398885102062051 2.64847487803089
"4113" "YPR146C" 0.0421588725026434 0.0619226187499536 -0.689422492311567 -2.24948318368729
"4114" "YCR054C" 0.0135008861212505 0.0220862208065068 0.284482035262 2.84933104446152
"4115" "YJR113C" 0.0110707821443412 0.0184381509135133 0.261920897545515 2.95208761835148
"4116" "YCL046W" 0.0301269152909576 0.045778702386749 -0.589511854020044 -2.42911831987611
"4117" "YIL156W-A" 0.051615071059475 0.0744741497289557 0.882304110344244 2.13969336809405
"4118" "YOL137W" 0.013260373243525 0.0217416946764764 -0.289350831277035 -2.85865043744812
"4119" "YJL028W" 0.0977861832629943 0.133302190228487 1.44975225895219 1.78180770879143
"4120" "YAL020C" 0.0164334861328851 0.0264082206537298 -0.364646556577447 -2.74722811916686
